D_word,O-S consistency,P-S consistency,O-S consistency: GLoVe,P-S consistency: GLoVe,orth neighborhood size,phon neighborhood size
dwelling,0.223691443525498,0.223691443525498,0.117118402999808,0.153281694043991,5,4
dwellings,0.203459153657562,0.203459153657562,0.303902005946109,0.303902005946109,2,2
dwells,0.0668440778728071,0.0553277649968805,0.135728750334536,0.216813410789522,4,11
dwelt,0.170089867833806,0.0885848924116992,0.292378898820817,0.334030767789027,2,6
dwindle,-0.0191181128965565,-0.0191181128965565,0.300877967610737,0.300877967610737,4,4
dwindled,0.0126170568087763,0.0126170568087763,0.380781929877687,0.380781929877687,3,3
dwindling,0.0383931881162783,0.0383931881162783,0.0493881483964915,0.0493881483964915,1,1
dye,0.0930477920312342,0.057658296356572,0.0870767280352277,0.0586296886632371,21,25
dyed,0.179039827949332,0.032229226962811,0.164566027554432,0.067096903149572,7,44
dyeing,0.00279420271778588,-0.00129646026493128,0.0347164199472287,0.0826975743090431,3,5
dyestuff,NA,NA,0.418532409214442,0.418532409214442,1,1
dying,0.00460030757441303,0.00684536181029715,0.135728730182018,0.0578633668630872,7,23
dylan,0.0419788629514822,0.0423253446954566,0.135565963450268,0.0344847777647731,1,8
dynamic,0.0888923313795624,0.0888923313795624,0.416029556827825,0.416029556827825,1,1
dynamics,0.0888923313795624,0.0888923313795624,0.416029556827825,0.416029556827825,1,1
dynamite,0.305667471682076,NA,0.116106756360082,NA,3,2
dynamited,0.305667471682076,NA,0.116106756360082,NA,3,0
dynamo,0.371800988690054,0.371800988690054,0.33548299344318,0.33548299344318,1,1
dynasties,NA,0.916487046773193,NA,0.754779191723381,0,1
dynasty,0.0024766162193297,0.916487046773193,0.138807847782252,0.754779191723381,2,1
dyslexia,0.900766488121555,NA,0.508097256675539,NA,1,0
each,0.011870059670587,0.0254325538586668,0.0707773892609835,0.00706842651225639,9,23
eager,-0.0293027148026243,0.0383491074689346,-0.0351241144250199,-0.00908464381338426,8,12
eagerly,NA,-0.0896579709471504,NA,NA,0,1
eagle,0.446435615862725,0.144229883232136,0.232552415326258,0.104256128729104,3,6
eagles,0.347433060492919,0.157773934565255,0.20747864677197,0.109335674841737,4,4
eaglet,0.633065774760153,0.701424587456272,0.207497760790856,0.318265468685669,3,2
ear,0.0449694064508289,0.047183045278797,0.130687615561698,0.077029134407512,30,65
earache,-0.00237695153474279,0.0427107921078017,0.105442730697942,0.189831333238737,1,2
eardrum,0.378218844583479,0.369257843573333,0.590709054250154,0.331888515781694,1,2
eardrums,0.378218844583479,0.278013803780268,0.590709054250154,0.32241077754042,1,3
earl,0.052297445395927,-0.0047958281822979,0.148388094871601,0.00294391192221017,8,65
earldom,NA,NA,0.556002117353739,0.556002117353739,1,1
earlier,NA,0.13877088213878,-0.288158934570133,-0.0170969568921622,2,9
earliest,NA,NA,-0.0384099680583763,-0.0092031179190987,2,7
early,0.0100384638548375,-0.000546949780617251,0.0683376040088072,-0.0662928153619424,7,41
earmark,NA,NA,0.656752409034705,0.266672880485006,1,4
earmarked,NA,-0.0146416483313798,NA,0.33008347752299,0,3
earmuff,0.018460677148743,0.0606537153003277,1,0.586033774044553,1,2
earn,0.027010751165845,0.0421531004826352,0.128578570560149,0.0880150206641404,10,37
earned,0.0341849730818304,0.0830646044306393,0.0696335204942314,0.16002925513723,5,16
earnest,0.112417975458324,0.0481680219077154,0.112391267217188,0.0387090335599642,1,2
earning,-0.00815567573605039,-0.000554065314911978,0.0895995234725005,0.0693002343926966,7,16
earnings,0.0360212793320324,0.0181722042451189,0.128273608695329,-0.00145558676703024,5,11
earns,0.0436306597648828,0.0852867953650933,0.137402770805576,0.133010280407583,9,25
earphone,0.388420869584934,0.380910006403902,0.281630490346131,0.296687196812088,2,2
earphones,0.388420869584934,0.345850344993013,0.498926311376608,0.363389933587503,2,3
earpiece,0.0184144181632328,-0.00713522027315283,0.538540740763133,0.0467726969112324,1,4
earplug,-0.000816741659515346,0.00597880398177335,0.267144889718188,0.185037710617236,2,3
earring,0.0064172208265035,-0.00233962828741476,0.10933490177369,0.16972437796966,8,5
earrings,0.111269822179043,0.133513497947663,0.325509420618846,0.279545299083942,2,5
ears,0.0318102045845728,0.0272076961098812,0.101899206931772,0.0890899338264364,29,49
earshot,NA,-0.0567525778996587,NA,0.0218682869334501,0,1
earsplitting,NA,0.025707530820828,NA,-0.0566156131502554,0,1
earth,0.0529549193576382,0.0122100234779694,0.0277841298057906,0.0322658054129636,6,21
earthen,-0.0051873509227826,-0.0259642458380663,0.108839848923035,-0.0128190679452848,2,3
earthling,0.310952702225318,0.310952702225318,0.159729639136951,0.159729639136951,2,2
earthly,-0.0173673345855939,-0.0207334266556447,0.134555314230915,0.0341319946656577,1,2
earthquake,0.88418044544262,0.88418044544262,0.708338945157875,0.708338945157875,2,3
earthquakes,0.88418044544262,0.88418044544262,0.708338945157875,0.708338945157875,3,2
earthworm,0.543882653584826,0.543882653584826,0.296343139582994,0.296343139582994,2,2
earthy,0.0113698100833854,0.0157141798514634,0.0660050835012774,0.0748740096147656,3,10
earwax,NA,NA,NA,-0.0329601740351925,0,1
ease,0.00937820833266128,0.0150345307009377,0.118732240264358,0.0724836049627614,17,11
eased,0.0192012073887901,0.0385786209888584,0.141669855155727,0.101472766899106,9,8
easel,0.0444945957082409,0.0454093286370831,0.0573251182644305,0.064803086631656,7,9
easement,-0.0470351100315965,0.0549414223697117,0.267459675535304,0.749027568029628,3,1
easements,0.0738908171709546,0.0549414223697117,0.363845294474785,0.749027568029628,3,1
easier,-0.00109587880157038,0.307103272445429,0.0660187079699533,0.728810182257816,1,3
easiest,NA,NA,NA,0.210685537274744,0,4
easily,NA,0.0445144303626807,NA,0.144455107355915,0,4
easing,0.0105661456984063,-0.010220826468703,0.0821057398138374,0.0606162798844345,9,9
east,-0.0137385035633681,-0.00959471137537669,0.0756178621944775,0.0352462614780917,18,18
easter,-0.00455768575383083,0.0159518707243346,-0.00192392573435979,0.0310538065679415,14,10
eastern,-0.00196479343292124,-0.0397272851686511,-0.0306958476244433,0.0167283655295083,4,4
easterner,-0.052660982619029,-0.0294512600556468,0.42777458127386,0.171129463733277,1,2
easterners,-0.052660982619029,-0.052660982619029,0.42777458127386,0.42777458127386,1,3
eastward,0.264032702017789,0.137571484748412,0.822950983251887,0.388701262752996,1,2
easy,0.0931194644354231,0.0862703994077481,0.275802297598185,0.0987567669235127,2,14
easygoing,NA,NA,0.643835866729676,NA,1,0
eat,0.0287788021606101,0.0283700337370449,0.143415075095635,0.142980624618352,29,48
eatable,NA,0.0595017097226092,0.453877099404138,0.272540897574719,4,7
eaten,0.117735409098296,0.0175303002581642,0.165244859548686,-0.00154139403956265,4,21
eaters,0.0791964106018452,0.0396123295770737,0.105229425156608,0.0906145371500716,13,37
eating,-0.0024831126673617,-0.00279120814262799,0.0637263278104896,0.0837395781606929,14,22
eats,0.0379264331718209,0.0425351295594302,0.110110359851752,0.104958809120874,25,27
eavesdrop,NA,-0.0545425957360245,0.5073831224979,0.440518719940964,1,3
ebb,0.22249601227137,0.0261374700898905,0.201782344280944,0.0199543861513165,2,30
ebbing,0.0222566669833747,-0.034267156945952,0.0215181986679853,0.0356272694406849,1,6
ebbs,0.44386974819458,0.0540612910750707,0.195346080462673,0.123206723946366,3,22
ebony,-0.0492213095648631,NA,0.0627587863221857,NA,1,0
eccentric,NA,NA,0.43219192668929,0.43219192668929,1,1
eccentricities,NA,0.145024957695882,NA,0.519261501889812,0,1
eccentricity,NA,0.145024957695882,NA,0.519261501889812,0,1
eccentrics,NA,NA,0.43219192668929,0.43219192668929,1,1
echelon,-0.0193752933371573,-0.0193752933371573,0.608704199822204,0.608704199822204,1,1
echelons,-0.0193752933371573,-0.0193752933371573,0.608704199822204,0.608704199822204,1,1
echo,NA,0.277594490454332,0.206116644494994,0.150933152722421,1,13
echoed,0.0972765749163113,0.0511702817299996,0.294901464075745,0.238566016836429,3,7
echoes,0.0972765749163113,0.282207221265609,0.293902564697947,0.215946638667316,5,10
eclipse,0.396768314004292,0.240223371001742,0.2946136339686,0.178527648990751,3,2
eclipsed,0.407895685102037,0.416199089131645,0.307325735274133,0.261525768532253,2,1
eclipses,0.416094134205623,0.138831921535049,0.350758960896376,0.17236557674882,3,1
ecliptic,-0.0383768039817632,-0.0383768039817632,0.172687708851434,0.172687708851434,1,1
ecology,NA,NA,NA,0.290556096623683,0,1
economic,0.66064181191974,0.66064181191974,0.462171591769555,0.462171591769555,1,1
economics,0.580323714617321,0.66064181191974,0.354741311015948,0.462171591769555,2,1
economies,0.283210583957964,0.467859598767954,0.13246078503128,0.240325204031032,4,3
economist,0.727676549853174,0.727676549853174,0.168862341647708,0.48543971114334,2,2
economists,0.727676549853174,0.727676549853174,0.48543971114334,0.48543971114334,3,1
economize,0.106989770995161,0.165470155783684,0.335580590429161,0.194298012998739,4,6
economy,NA,0.617073546144253,NA,0.685693189319687,0,2
ecosystem,0.915501890022983,0.915501890022983,0.832598993072526,0.832598993072526,1,2
ecstasy,NA,0.0356678471917592,NA,0.1703209339059,0,1
eddie,0.0243046796742389,0.0198856461881301,0.00571399215126835,0.0308694775919081,2,37
eddies,0.00285485511565095,0.03161983811688,0.0139132159217608,0.137974037679572,3,14
eddy,-0.00490026541849993,0.0182156806843904,0.0594503727423108,0.0420569683008994,3,37
eden,0.0470209551621535,0.0243855186624844,0.034876290019701,0.0795653447293787,6,15
edgar,0.00540606155320196,-0.0406282052751988,0.0782346744605132,0.110839397290692,3,2
edge,0.187341257987206,0.0432183842932914,0.182891877644189,0.0665621089425104,9,30
edged,0.117008077317917,0.040596808900318,0.134015287969726,0.072973925995138,7,12
edges,0.14110456784995,-0.00522974827562556,0.231040837126004,0.0786763032298997,7,11
edging,0.0206188533741615,-0.0144842302009262,0.0311099275045601,0.0188381841815456,5,11
edgy,-0.00150169065972689,0.00191596908591511,0.0716136138645632,0.0609407238270638,3,24
edible,NA,0.00828822103765161,NA,0.0453948758576527,1,11
edifice,0.27253496013829,0.0787247903772763,0.587045996440857,0.193710123068203,1,1
edified,NA,NA,0.189440343969376,0.298332192994769,3,3
edify,NA,NA,0.311087130732677,0.298332192994769,1,3
edifying,NA,NA,0.266941036694399,NA,1,0
edison,NA,-0.0235198609753792,NA,0.00847437845690734,0,3
edit,-0.0177213107422134,-0.0239587616911088,0.0835004934528114,0.0864505177924623,6,6
edited,-0.0531481605332345,-0.0179360022082014,-0.1513019084187,0.0188869618942454,1,2
edith,-0.00127565942445413,-0.0588935883344993,-0.0186781301875017,-0.0840930643958601,2,3
editing,-0.0819801932454267,-0.0605161054556686,-0.0154007657804739,0.0684940455344382,2,3
edition,0.103044620427193,0.0524554620751118,0.336609805122323,0.211587601057724,2,5
editions,0.299535247080388,0.0880913336926857,0.791060030510346,0.279389747257369,1,4
editor,0.791962785799726,0.394137243664703,0.590239234302757,0.377299082551359,1,3
editorial,0.819188449565823,0.819188449565823,0.586085093808753,0.401275897326437,1,2
editorialize,NA,NA,0.295283333419257,0.239863035753658,3,3
editorials,0.819188449565823,0.819188449565823,0.586085093808753,0.334000225821957,1,4
editors,0.791962785799726,0.369791701395398,0.590239234302757,0.388048605519126,2,3
educate,0.473839501624897,NA,0.39016078172007,0.467097354049968,2,2
educated,0.473839501624897,NA,0.248081692537828,NA,2,0
education,0.31531471806273,0.144517707682562,0.361303064387168,0.130798990354225,1,3
educational,NA,0.562877602139018,NA,0.252557195215419,0,1
educations,0.31531471806273,0.31531471806273,0.361303064387168,0.258846293689773,2,2
educator,0.637518498845536,0.637518498845536,0.434953682900627,0.434953682900627,1,2
educators,0.637518498845536,0.637518498845536,0.434953682900627,0.434953682900627,2,1
edward,0.151833326890291,0.151833326890291,0.269409855215181,0.269409855215181,1,2
eel,0.0458908829924597,0.00854644356933487,0.0898014460363714,0.0386180868786357,15,79
eerie,0.06019042393487,0.000493337151924658,0.0947556419972721,0.0142696138081159,4,65
eerily,-0.0912398831023547,-0.0457568230129749,-0.00192477410454579,0.114068743058939,1,5
effect,0.483490305819609,0.105365466928728,0.643369731935208,0.1775629071695,2,9
effected,0.0417641674063809,0.00665693257493136,0.397077287129747,0.0937670283484374,2,6
effecting,0.0388360078116196,0.00970796112837252,0.306267775663848,0.185378804995461,1,7
effective,0.233093614532347,0.06322703047466,0.0411896965898207,0.0424817841747908,1,7
effectively,0.131525636173529,0.131525636173529,NA,NA,1,1
effects,0.533270506439285,0.128024409190936,0.555912307214025,0.130320062506508,2,9
effectual,NA,0.0277391317733618,NA,0.35795502842607,0,1
effectuate,NA,NA,0.157200065974644,NA,2,1
efficiencies,NA,0.114998726546074,NA,0.41618622746077,0,2
efficiency,NA,0.157882719563667,NA,0.362486858099581,0,3
efficient,NA,0.033795009194711,NA,0.142922022676844,0,1
effigy,NA,0.113907648754628,NA,0.444343510530869,0,2
efflorescence,NA,NA,NA,0.278616668043107,0,1
effluent,0.0380490287567104,0.0380490287567104,0.341853288797225,0.341853288797225,2,2
effluents,NA,NA,0.669589455509613,0.669589455509613,1,1
effort,0.374416271818309,0.104983423563464,0.869410494953882,0.196090451456617,1,3
efforts,0.374416271818309,0.374416271818309,0.869410494953882,0.37919862511568,1,2
effuse,NA,NA,0.215432372795701,0.0782192591750551,2,5
effusion,NA,0.026696632127435,0.535432735425888,0.24497171779695,1,6
effusive,NA,NA,NA,0.0461999322664645,0,1
egg,0.281026112421881,0.0340269276865199,0.18205816995021,0.0434479297409546,5,29
eggbeater,0.662042116512547,0.662042116512547,NA,NA,1,1
egged,-0.0392580991019261,0.0071441083456601,0.0117384067870622,-0.0171892895552004,4,9
egghead,NA,NA,0.245854860504675,0.245854860504675,1,2
eggplant,NA,NA,0.682840407677114,0.682840407677114,2,2
eggs,0.42292253305678,0.156812517934629,0.440696105577013,0.0575678016046735,2,19
eggshell,0.492765082898775,0.492765082898775,0.374124451830037,0.374124451830037,1,2
ego,-0.0148572904289069,0.0173600202845586,0.118042041625971,0.115262238978363,9,11
egocentric,0.0424659655370915,NA,0.283113741565857,NA,1,0
egoism,0.430919715498092,NA,0.445936668319181,NA,2,0
egoist,0.469919652562048,0.520309108090396,0.303805329287596,0.15063597558858,3,3
egotism,0.104088501120984,NA,0.385152404634623,NA,3,1
egotist,0.0933842660734236,0.0443653773787395,0.310400814601615,NA,3,1
egret,NA,NA,0.305377344246814,0.429735499782387,3,2
egrets,-0.0591427988785301,0.0956331068331667,0.161672529531513,0.39738193622667,3,2
egyptian,0.9535452664047,0.9535452664047,0.560827043398132,0.560827043398132,1,1
egyptians,0.9535452664047,0.9535452664047,0.560827043398132,0.560827043398132,1,1
eh,0.148367331487969,0.038101867934487,0.170716422277117,0.0726772904146916,14,77
eight,0.0670621375235285,0.0201716868654171,0.220703551484409,0.0403974621155348,14,51
eighteen,NA,0.10508758017575,NA,0.0731504823737581,0,4
eighteenth,NA,0.129873982188265,NA,0.173358603149656,1,2
eighth,0.0870465261980938,0.0525229008757354,0.175172589675864,0.163211064111067,4,4
eighties,NA,0.00176622011738249,0.181552200815941,0.108906807645594,1,14
eighty,0.165192806211547,-0.00289986634839516,0.138681362886712,-0.0311459325709564,5,26
eileen,0.0144493295318253,0.0355599494366379,0.186928111124612,0.0971574628407064,1,6
einstein,-0.0611752788299428,-0.0611752788299428,0.165976319979959,0.165976319979959,2,3
either,0.0223253796233141,0.180747665734704,0.0142634261982593,-0.0152791370014927,8,4
ejaculate,0.0774779840947499,NA,0.409485374804922,0.403411107981208,2,1
ejaculated,0.0774779840947499,NA,0.41548178181571,NA,2,0
ejaculation,0.0316796671559676,0.0316796671559676,0.268031748651283,0.268031748651283,1,1
eject,-0.045250251304034,-0.0235663205004655,0.155307257964527,0.131881974588393,5,8
ejected,0.0244448691821594,0.0216608244893126,0.0791093006541928,0.076300883738259,4,6
ejection,0.0157585483382092,0.0306290449355493,0.170373244694295,0.173070844459012,5,6
ejector,0.211603615103904,0.105999025128625,0.234477993801547,0.267682790325287,4,9
eked,0.0820304821914252,0.0118069663776874,0.372774621561843,0.113118090378181,4,18
elaborate,0.0256578523656792,NA,0.175057064606887,NA,2,0
elaborated,0.0537330734729925,NA,0.480815657501039,NA,2,0
elaborates,0.0177504396501266,NA,0.339047843556815,NA,2,0
elaboration,0.0376399634797945,0.0376399634797945,0.429569545681548,0.429569545681548,1,1
elaine,-0.0369018614342207,-0.0369018614342207,0.11958713406188,0.11958713406188,2,2
elapse,-0.00490873549620321,-0.00487795742448273,0.353275045990461,0.24565649112152,4,4
elapsed,0.0223082471351747,-0.0203015328989424,0.372893043372676,0.357052895152163,4,3
